,total,data,pde
0,0.22664241798222065,0.21326317325234412,0.013379245093092322
1,0.22648518063127995,0.2132294163107872,0.013255764138884843
2,0.22653980143368244,0.21327582120895386,0.013263980932533741
3,0.22642178431153298,0.21321130119264126,0.01321048278361559
4,0.22640212148427963,0.21318573385477066,0.013216388262808323
5,0.22638590075075626,0.21316691786050795,0.013218982554972171
6,0.22635714560747147,0.2131488960981369,0.013208249509334564
7,0.22631724379956722,0.2131294682621956,0.013187775718979538
8,0.22627712301909925,0.21311083622276783,0.013166286596097053
9,0.22624238915741443,0.21309367284178735,0.013148716725409031
10,0.22621476009488106,0.21307721607387065,0.013137543820776046
11,0.2261993297189474,0.2130626454204321,0.013136684549972416
12,0.22617772370576858,0.21304445765912533,0.013133266000077129
13,0.22606901943683624,0.21299768768250943,0.013071332038380205
14,0.22603642500936985,0.2129673770815134,0.01306904808152467
15,0.22602710410952567,0.21295375049114226,0.013073353548534214
16,0.22599895171821116,0.21294165670871734,0.013057295675389468
17,0.22595593214035034,0.21292754650115966,0.013028385578654706
18,0.22591481611132622,0.21291150525212288,0.013003310998901724
19,0.2258866172283888,0.21289597287774087,0.012990644588135182
20,0.2259169765561819,0.21289330221712588,0.013023674809373916
21,0.22595835849642754,0.21288093261420726,0.013077425975352526
22,0.22567999616265297,0.21278134815394878,0.012898648423142731
23,0.22575751110911368,0.2127959667146206,0.012961544431746005
24,0.22575654350221158,0.2127863774448633,0.012970165824517607
25,0.22572100549936294,0.21276788115501405,0.012953124376945197
26,0.22568077236413955,0.2127490397542715,0.012931732195429504
27,0.22564716421067715,0.21273205056786537,0.012915113777853548
28,0.2256158074736595,0.21271424122154714,0.012901566522195936
29,0.22558765105903147,0.21269599914550782,0.012891652258113027
30,0.22555913597345353,0.21267618954181672,0.012882946338504554
31,0.22551662027835845,0.21265080496668815,0.012865815232507884
32,0.22547092594206333,0.2126238064467907,0.012847119704820215
33,0.2254401747882366,0.2126027438789606,0.012837430858053268
34,0.22541453309357165,0.21258717492222787,0.012827358413487673
35,0.22538593970239162,0.21257344260811806,0.012812497201375663
36,0.2253550659120083,0.21255882106721402,0.01279624514747411
37,0.22532691068947316,0.21254272043704986,0.01278419047128409
38,0.22530499733984471,0.21252597950398922,0.012779018003493547
39,0.22528451435267927,0.21250689707696438,0.012777617084793746
40,0.22523270048201083,0.21247715428471564,0.012755546472035348
41,0.22518457889556884,0.2124494219571352,0.012735157678835094
42,0.22516401395201682,0.2124314469844103,0.01273256704211235
43,0.2251442588865757,0.21241751715540885,0.012726742029190063
44,0.22511535868048668,0.21240454085171223,0.012710817311890422
45,0.22508369825780392,0.21239025205373763,0.012693445798940956
46,0.22505390003323555,0.2123736057430506,0.012680294713936746
47,0.2250262102484703,0.21235500395298004,0.012671205992810429
48,0.22499694168567658,0.21233453430235386,0.012662407266907394
49,0.22496162012219428,0.21231171801686288,0.012649902473203838
50,0.22492491103708745,0.21228889271616935,0.012636018330231308
51,0.2248959393054247,0.21226966001093386,0.012626279811374843
52,0.22487015321850776,0.2122533518075943,0.012616801112890243
53,0.22484278731048107,0.21223829068243505,0.012604496786370873
54,0.22481412708759307,0.2122229365259409,0.012591190151870251
55,0.22478453807532786,0.21220607943832875,0.012578458385542035
56,0.22475551009178163,0.2121879915893078,0.012567518251016737
57,0.2247261380404234,0.21216893188655375,0.012557206628844141
58,0.22469498746097089,0.2121490428596735,0.012545944470912219
59,0.2246644150465727,0.21212960988283158,0.012534805852919818
60,0.22463546186685562,0.21211129412055016,0.01252416760660708
61,0.22460722297430039,0.2120940250903368,0.01251319763250649
62,0.2245790759474039,0.21207745365798472,0.012501622312702238
63,0.2245511956512928,0.2120608936995268,0.012490302613005043
64,0.22452264331281185,0.21204381369054318,0.012478830264881254
65,0.2244937113672495,0.21202612891793252,0.012467582374811173
66,0.22446468815207482,0.21200813457369805,0.01245655419304967
67,0.22443554647266864,0.2119900693744421,0.01244547716807574
68,0.22440753780305386,0.2119724790751934,0.012435058197006583
69,0.22437850721180438,0.21195482797920703,0.012423678878694772
70,0.22435072928667069,0.21193784475326538,0.012412884701043368
71,0.2243231101334095,0.21192089945077897,0.01240221039392054
72,0.22429496444761754,0.21190383195877074,0.01239113229792565
73,0.22426693975925446,0.21188662998378277,0.012380309803411364
74,0.2242390701174736,0.21186955526471138,0.012369514997117222
75,0.22421122558414935,0.2118524172157049,0.012358808452263474
76,0.22418308459222316,0.2118352583795786,0.012347826678305864
77,0.22415560461580752,0.21181825004518032,0.012337354449555278
78,0.22412803053855895,0.21180138863623144,0.012326641473919153
79,0.2241004065424204,0.2117844408750534,0.012315965709276497
80,0.22407315254211427,0.21176772199571134,0.01230543052777648
81,0.22404578618705273,0.21175097949802876,0.012294807052239776
82,0.2240188965201378,0.2117342349141836,0.01228466108907014
83,0.2239909575879574,0.21171728692948819,0.012273670821450651
84,0.22396448358893395,0.21170093424618244,0.012263549859635531
85,0.22393694303929806,0.21168411917984487,0.012252823235467076
86,0.22391026899218558,0.2116676602512598,0.012242609020322561
87,0.22388304203748702,0.21165097825229168,0.012232064153067768
88,0.22385675959289075,0.21163476675748824,0.012221992472186685
89,0.22382958255708219,0.21161819837987422,0.01221138387452811
90,0.2238034611195326,0.211601986810565,0.012201473992317914
91,0.2237762250006199,0.21158536598086358,0.012190858758985996
92,0.22375019021332265,0.2115692811459303,0.012180908611044287
93,0.22372353799641131,0.21155288353562354,0.012170655126683414
94,0.22369695641100407,0.2115366245061159,0.012160331662744283
95,0.2236708703637123,0.21152042515575886,0.012150445198640227
